Order ID,Order Status,Tracking Number*,Shipping Option,Shipment Method,Estimated Ship Out Date,Ship Time,Order Creation Date,Order Paid Time,Product Name,Variation Name,Original Price,Deal Price,Quantity
23101517ET856T,Completed,787392503296,Standard Local-J&T Express,pickup,2023-10-23 12:22,2023-10-17 11:39,2023-10-15 12:12,2023-10-15 12:22,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
2310151997GJP4,Completed,SPEPH03806361274A,Standard Local-SPX Express,pickup,2023-10-26 12:47,2023-10-18 15:24,2023-10-15 12:45,2023-10-15 12:47,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Blue Skirt,L-XL (29-34 inches)",290,290,1
2310151FYBNBU6,Completed,SPEPH03290538294A,Standard Local-SPX Express,pickup,2023-10-26 14:55,2023-10-18 15:23,2023-10-15 14:45,2023-10-15 14:55,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
2310151PGGFYKJ,Completed,787398173466,Standard Local-J&T Express,pickup,2023-10-26 16:42,2023-10-18 12:34,2023-10-15 16:42,2023-10-15 16:42,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,XS-M (21-28 inches)",290,290,1
2310151SS2W84G,Completed,SPEPH03803334454A,Standard Local-SPX Express,pickup,2023-10-26 17:50,2023-10-23 14:31,2023-10-15 17:40,2023-10-15 17:50,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
2310151UUKJU3U,Completed,787392615582,Standard Local-J&T Express,pickup,2023-10-17 18:27,2023-10-17 11:39,2023-10-15 18:17,2023-10-15 18:27,PLAIN MIDI SKIRT 22-30 INCHES (WITH & WITHOUT SLIT),"ARMY,NO SLIT",149,149,1
2310152496EM5X,Completed,SPEPH03820279014A,Standard Local-SPX Express,pickup,2023-10-26 20:58,2023-10-18 15:24,2023-10-15 20:48,2023-10-15 20:58,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
23101635G9Y13A,Completed,SPEPH03957114764A,Standard Local-SPX Express,pickup,2023-10-27 06:53,2023-10-18 15:24,2023-10-16 06:43,2023-10-16 06:53,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,L-XL (29-34 inches)",290,290,1
23101636GV98E4,Completed,SPEPH03873611428A,Standard Local-SPX Express,pickup,2023-10-27 07:02,2023-10-18 15:23,2023-10-16 07:01,2023-10-16 07:02,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
2310163DYFEQU7,Completed,SPEPH03621121637A,Standard Local-SPX Express,pickup,2023-10-27 09:24,2023-10-23 14:32,2023-10-16 09:14,2023-10-16 09:24,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,XS-M (21-28 inches)",290,290,1
2310163H4GEA60,Completed,SPEPH03824539139A,Standard Local-SPX Express,pickup,2023-10-27 10:21,2023-10-18 15:23,2023-10-16 10:11,2023-10-16 10:21,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Skirt,L-XL (29-34 inches)",290,290,1
2310163H4GEA60,Completed,SPEPH03824539139A,Standard Local-SPX Express,pickup,2023-10-27 10:21,2023-10-18 15:23,2023-10-16 10:11,2023-10-16 10:21,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,L-XL (29-34 inches)",290,290,1
2310163V5FQ9U1,Completed,SPEPH03942879071A,Standard Local-SPX Express,pickup,2023-10-27 13:28,2023-10-25 14:26,2023-10-16 13:28,2023-10-16 13:28,LACOSTE PASTEL WATCH WITH BOX & PAPERBAG,White,189,189,1
23101644CKQ6AR,Completed,787422924468,Standard Local-J&T Express,pickup,2023-10-27 16:05,2023-10-23 12:30,2023-10-16 15:55,2023-10-16 16:05,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO) - NEW COLORS,"Black/White(2) Skirt,XS-M (21-28 inches)",290,290,1
23101644TSPF9G,Completed,SPEPH03601479024A,Standard Local-SPX Express,pickup,2023-10-24 16:13,2023-10-17 13:17,2023-10-16 16:03,2023-10-16 16:13,TWEED COORDS/DRESS CHECKOUT (5 sets),,5,5,1
2310164B25Q4Q8,Completed,SPEPH03022395495A,Standard Local-SPX Express,pickup,2023-10-27 18:05,2023-10-18 15:23,2023-10-16 17:55,2023-10-16 18:05,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,XS-M (21-28 inches)",290,290,1
2310164FYPVAYW,Completed,SPEPH03371304090A,Standard Local-SPX Express,pickup,2023-10-27 19:33,2023-10-18 15:24,2023-10-16 19:23,2023-10-16 19:33,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
2310164GESEY6P,Completed,SPEPH03469879049A,Standard Local-SPX Express,pickup,2023-10-27 19:41,2023-10-23 14:30,2023-10-16 19:31,2023-10-16 19:41,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black&White Shorts,L-XL (29-34 inches)",290,290,1
2310164PY3KP8V,Completed,787422943160,Standard Local-J&T Express,pickup,2023-10-27 21:38,2023-10-23 12:30,2023-10-16 21:28,2023-10-16 21:38,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Black Skirt,XS-M (21-28 inches)",290,290,1
2310164T8QF3BX,Completed,787398370737,Standard Local-J&T Express,pickup,2023-10-27 22:37,2023-10-18 12:34,2023-10-16 22:27,2023-10-16 22:37,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Skirt,L-XL (29-34 inches)",290,290,1
2310164U7NBM31,Completed,787398382145,Standard Local-J&T Express,pickup,2023-10-27 22:54,2023-10-18 12:34,2023-10-16 22:44,2023-10-16 22:54,ZARA TWEED COORDINATES (SKIRT & SHORTS TERNO),"Pink Shorts,L-XL (29-34 inches)",290,290,1
2310175623TQ26,Completed,SPEPH03024036808A,Standard Local-SPX Express,pickup,2023-10-19 02:08,2023-10-18 15:24,2023-10-17 01:58,2023-10-17 02:08,ZARA KNITTED TUBE TOP,"Mocha,FREESIZE (S-L)",69,69,1
